ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,SalesAmount
344,20210704,20210716,20210711,11394,SO45095,3399.99
312,20210704,20210716,20210711,12483,SO45096,3578.27
313,20210704,20210716,20210711,29151,SO45097,3578.27
310,20210704,20210716,20210711,29167,SO45098,3578.27
312,20210704,20210716,20210711,29174,SO45099,3578.27
326,20210705,20210717,20210712,19428,SO45100,699.0982
313,20210705,20210717,20210712,22748,SO45101,3578.27
310,20210705,20210717,20210712,29274,SO45102,3578.27
310,20210706,20210718,20210713,29140,SO45103,3578.27
310,20210706,20210718,20210713,29142,SO45104,3578.27
312,20210706,20210718,20210713,22765,SO45105,3578.27
348,20210706,20210718,20210713,19987,SO45106,3374.99
312,20210706,20210718,20210713,29275,SO45107,3578.27
310,20210706,20210718,20210713,22975,SO45108,3578.27
311,20210707,20210719,20210714,14937,SO45109,3578.27
311,20210707,20210719,20210714,18710,SO45110,3578.27
326,20210707,20210719,20210714,25713,SO45111,699.0982
324,20210707,20210719,20210714,20558,SO45112,699.0982
313,20210708,20210720,20210715,29141,SO45113,3578.27
310,20210708,20210720,20210715,29146,SO45114,3578.27
348,20210708,20210720,20210715,25984,SO45115,3374.99
311,20210708,20210720,20210715,29204,SO45116,3578.27
342,20210708,20210720,20210715,14727,SO45117,699.0982
314,20210708,20210720,20210715,18722,SO45118,3578.27
314,20210708,20210720,20210715,18740,SO45119,3578.27
344,20210708,20210720,20210715,11751,SO45120,3399.99
310,20210709,20210721,20210716,29169,SO45121,3578.27
314,20210709,20210721,20210716,29236,SO45122,3578.27
311,20210709,20210721,20210716,22971,SO45123,3578.27
313,20210709,20210721,20210716,18725,SO45124,3578.27
312,20210709,20210721,20210716,18708,SO45125,3578.27
311,20210710,20210722,20210717,12480,SO45126,3578.27
313,20210710,20210722,20210717,29158,SO45127,3578.27
310,20210710,20210722,20210717,18726,SO45128,3578.27
350,20210710,20210722,20210717,11759,SO45129,3374.99
313,20210711,20210723,20210718,14975,SO45130,3578.27
344,20210711,20210723,20210718,25979,SO45131,3399.99
350,20210711,20210723,20210718,25985,SO45132,3374.99
314,20210711,20210723,20210718,29163,SO45133,3578.27
314,20210711,20210723,20210718,22895,SO45134,3578.27
310,20210711,20210723,20210718,29264,SO45135,3578.27
312,20210711,20210723,20210718,19084,SO45136,3578.27
310,20210711,20210723,20210718,18735,SO45137,3578.27
349,20210711,20210723,20210718,11452,SO45138,3374.99
314,20210712,20210724,20210719,12468,SO45139,3578.27
312,20210712,20210724,20210719,12485,SO45140,3578.27
312,20210712,20210724,20210719,29222,SO45141,3578.27
311,20210712,20210724,20210719,22901,SO45142,3578.27
310,20210712,20210724,20210719,29278,SO45143,3578.27
311,20210712,20210724,20210719,19093,SO45144,3578.27
314,20210712,20210724,20210719,18716,SO45145,3578.27
310,20210713,20210725,20210720,14950,SO45146,3578.27
312,20210713,20210725,20210720,29166,SO45147,3578.27
342,20210713,20210725,20210720,14656,SO45148,699.0982
314,20210714,20210726,20210721,14941,SO45149,3578.27
346,20210714,20210726,20210721,25980,SO45150,3399.99
314,20210714,20210726,20210721,29202,SO45151,3578.27
310,20210714,20210726,20210721,29276,SO45152,3578.27
310,20210714,20210726,20210721,19089,SO45153,3578.27
313,20210714,20210726,20210721,18767,SO45154,3578.27
312,20210714,20210726,20210721,18900,SO45155,3578.27
344,20210714,20210726,20210721,11465,SO45156,3399.99
344,20210714,20210726,20210721,11750,SO45157,3399.99
344,20210715,20210727,20210722,28419,SO45158,3399.99
349,20210715,20210727,20210722,11400,SO45159,3374.99
310,20210715,20210727,20210722,14984,SO45160,3578.27
349,20210715,20210727,20210722,25978,SO45161,3374.99
312,20210715,20210727,20210722,18721,SO45162,3578.27
328,20210715,20210727,20210722,25714,SO45163,699.0982
349,20210715,20210727,20210722,11453,SO45164,3374.99
313,20210716,20210728,20210723,22881,SO45165,3578.27
312,20210716,20210728,20210723,19083,SO45166,3578.27
311,20210716,20210728,20210723,18706,SO45167,3578.27
312,20210716,20210728,20210723,18738,SO45168,3578.27
314,20210716,20210728,20210723,18766,SO45169,3578.27
351,20210716,20210728,20210723,11462,SO45170,3374.99
345,20210716,20210728,20210723,11754,SO45171,3399.99
334,20210717,20210729,20210724,18008,SO45172,699.0982
314,20210717,20210729,20210724,29157,SO45173,3578.27
313,20210717,20210729,20210724,29198,SO45174,3578.27
313,20210717,20210729,20210724,29238,SO45175,3578.27
313,20210717,20210729,20210724,29254,SO45176,3578.27
314,20210717,20210729,20210724,18903,SO45177,3578.27
347,20210717,20210729,20210724,11456,SO45178,3399.99
351,20210717,20210729,20210724,11457,SO45179,3374.99
311,20210718,20210730,20210725,15046,SO45180,3578.27
310,20210718,20210730,20210725,14929,SO45181,3578.27
312,20210718,20210730,20210725,18769,SO45182,3578.27
334,20210718,20210730,20210725,25711,SO45183,699.0982
320,20210718,20210730,20210725,25717,SO45184,699.0982
310,20210718,20210730,20210725,14949,SO45185,3578.27
313,20210719,20210731,20210726,14991,SO45186,3578.27
310,20210719,20210731,20210726,15047,SO45187,3578.27
311,20210719,20210731,20210726,14861,SO45188,3578.27
310,20210719,20210731,20210726,29145,SO45189,3578.27
313,20210719,20210731,20210726,18931,SO45190,3578.27
328,20210719,20210731,20210726,14660,SO45191,699.0982
314,20210720,20210801,20210727,14846,SO45192,3578.27
310,20210720,20210801,20210727,22889,SO45193,3578.27
313,20210720,20210801,20210727,29221,SO45194,3578.27
313,20210720,20210801,20210727,18929,SO45195,3578.27
311,20210720,20210801,20210727,18739,SO45196,3578.27
314,20210720,20210801,20210727,18902,SO45197,3578.27
313,20210721,20210802,20210728,14847,SO45198,3578.27
346,20210721,20210802,20210728,29476,SO45199,3399.99
311,20210721,20210802,20210728,29148,SO45200,3578.27
312,20210721,20210802,20210728,29168,SO45201,3578.27
314,20210721,20210802,20210728,19094,SO45202,3578.27
314,20210721,20210802,20210728,18907,SO45203,3578.27
345,20210721,20210802,20210728,11460,SO45204,3399.99
344,20210722,20210803,20210729,28420,SO45205,3399.99
313,20210722,20210803,20210729,12474,SO45206,3578.27
312,20210722,20210803,20210729,29156,SO45207,3578.27
344,20210722,20210803,20210729,19884,SO45208,3399.99
314,20210722,20210803,20210729,29201,SO45209,3578.27
311,20210722,20210803,20210729,29239,SO45210,3578.27
311,20210722,20210803,20210729,18724,SO45211,3578.27
314,20210722,20210803,20210729,18729,SO45212,3578.27
349,20210722,20210803,20210729,11464,SO45213,3374.99
310,20210723,20210804,20210730,12464,SO45214,3578.27
312,20210723,20210804,20210730,29208,SO45215,3578.27
313,20210723,20210804,20210730,29261,SO45216,3578.27
314,20210724,20210805,20210731,29144,SO45217,3578.27
345,20210724,20210805,20210731,25982,SO45218,3399.99
313,20210724,20210805,20210731,22893,SO45219,3578.27
312,20210724,20210805,20210731,29207,SO45220,3578.27
314,20210724,20210805,20210731,22903,SO45221,3578.27
330,20210724,20210805,20210731,14728,SO45222,699.0982
312,20210724,20210805,20210731,18930,SO45223,3578.27
311,20210724,20210805,20210731,18723,SO45224,3578.27
338,20210725,20210806,20210801,14653,SO45225,699.0982
342,20210725,20210806,20210801,14662,SO45226,699.0982
322,20210725,20210806,20210801,14726,SO45227,699.0982
314,20210725,20210806,20210801,18768,SO45228,3578.27
349,20210726,20210807,20210802,11387,SO45229,3374.99
313,20210726,20210807,20210802,29242,SO45230,3578.27
314,20210726,20210807,20210802,18908,SO45231,3578.27
310,20210726,20210807,20210802,18736,SO45232,3578.27
344,20210726,20210807,20210802,11472,SO45233,3399.99
328,20210727,20210808,20210803,18009,SO45234,699.0982
314,20210727,20210808,20210803,29147,SO45235,3578.27
312,20210727,20210808,20210803,18731,SO45236,3578.27
314,20210727,20210808,20210803,18737,SO45237,3578.27
346,20210727,20210808,20210803,11459,SO45238,3399.99
328,20210728,20210809,20210804,19420,SO45239,699.0982
310,20210728,20210809,20210804,29155,SO45240,3578.27
311,20210728,20210809,20210804,29203,SO45241,3578.27
311,20210728,20210809,20210804,29223,SO45242,3578.27
334,20210728,20210809,20210804,25715,SO45243,699.0982
350,20210728,20210809,20210804,11756,SO45244,3374.99
310,20210729,20210810,20210805,18928,SO45245,3578.27
310,20210729,20210810,20210805,18709,SO45246,3578.27
334,20210729,20210810,20210805,25716,SO45247,699.0982
344,20210729,20210810,20210805,11451,SO45248,3399.99
310,20210730,20210811,20210806,14928,SO45249,3578.27
310,20210730,20210811,20210806,14147,SO45250,3578.27
334,20210730,20210811,20210806,19422,SO45251,699.0982
312,20210730,20210811,20210806,22877,SO45252,3578.27
314,20210730,20210811,20210806,29237,SO45253,3578.27
314,20210730,20210811,20210806,29252,SO45254,3578.27
314,20210730,20210811,20210806,29258,SO45255,3578.27
336,20210730,20210811,20210806,14664,SO45256,699.0982
314,20210730,20210811,20210806,18718,SO45257,3578.27
340,20210730,20210811,20210806,25712,SO45258,699.0982
314,20210731,20210812,20210807,29225,SO45259,3578.27
310,20210731,20210812,20210807,29150,SO45260,3578.27
312,20210731,20210812,20210807,29175,SO45261,3578.27
313,20210731,20210812,20210807,29265,SO45262,3578.27
340,20210731,20210812,20210807,14722,SO45263,699.0982
349,20210731,20210812,20210807,11454,SO45264,3374.99
350,20210731,20210812,20210807,11461,SO45265,3374.99
313,20210801,20210813,20210808,15048,SO45345,3578.27
312,20210801,20210813,20210808,28648,SO45346,3578.27
342,20210801,20210813,20210808,14733,SO45347,699.0982
311,20210801,20210813,20210808,19562,SO45348,3578.27
312,20210801,20210813,20210808,19568,SO45349,3578.27
311,20210801,20210813,20210808,19613,SO45350,3578.27
313,20210802,20210814,20210809,12520,SO45351,3578.27
313,20210802,20210814,20210809,15081,SO45352,3578.27
310,20210802,20210814,20210809,28630,SO45353,3578.27
340,20210802,20210814,20210809,19432,SO45354,699.0982
312,20210802,20210814,20210809,28778,SO45355,3578.27
313,20210802,20210814,20210809,19096,SO45356,3578.27
351,20210803,20210815,20210810,28443,SO45357,3374.99
312,20210803,20210815,20210810,23172,SO45358,3578.27
313,20210803,20210815,20210810,11227,SO45359,3578.27
313,20210803,20210815,20210810,28036,SO45360,3578.27
312,20210803,20210815,20210810,23057,SO45361,3578.27
313,20210803,20210815,20210810,19271,SO45362,3578.27
312,20210803,20210815,20210810,19565,SO45363,3578.27
311,20210804,20210816,20210811,14161,SO45364,3578.27
313,20210804,20210816,20210811,15078,SO45365,3578.27
330,20210804,20210816,20210811,18011,SO45366,699.0982
328,20210804,20210816,20210811,20561,SO45367,699.0982
328,20210804,20210816,20210811,14732,SO45368,699.0982
314,20210804,20210816,20210811,19269,SO45369,3578.27
312,20210804,20210816,20210811,19270,SO45370,3578.27
310,20210805,20210817,20210812,15062,SO45371,3578.27
348,20210805,20210817,20210812,28449,SO45372,3374.99
349,20210805,20210817,20210812,25994,SO45373,3374.99
312,20210805,20210817,20210812,22996,SO45374,3578.27
313,20210805,20210817,20210812,19596,SO45375,3578.27
344,20210805,20210817,20210812,11761,SO45376,3399.99
313,20210806,20210818,20210813,15077,SO45377,3578.27
310,20210806,20210818,20210813,28178,SO45378,3578.27
313,20210806,20210818,20210813,28363,SO45379,3578.27
324,20210806,20210818,20210813,18010,SO45380,699.0982
344,20210806,20210818,20210813,19988,SO45381,3399.99
313,20210806,20210818,20210813,11129,SO45382,3578.27
332,20210806,20210818,20210813,14734,SO45383,699.0982
338,20210806,20210818,20210813,26789,SO45384,699.0982
334,20210806,20210818,20210813,14735,SO45385,699.0982
312,20210806,20210818,20210813,19607,SO45386,3578.27
310,20210807,20210819,20210814,11224,SO45387,3578.27
350,20210807,20210819,20210814,25986,SO45388,3374.99
310,20210807,20210819,20210814,11090,SO45389,3578.27
310,20210807,20210819,20210814,19560,SO45390,3578.27
313,20210807,20210819,20210814,19588,SO45391,3578.27
344,20210807,20210819,20210814,11762,SO45392,3399.99
312,20210808,20210820,20210815,14171,SO45393,3578.27
348,20210808,20210820,20210815,11468,SO45394,3374.99
313,20210808,20210820,20210815,29352,SO45395,3578.27
312,20210808,20210820,20210815,19594,SO45396,3578.27
313,20210809,20210821,20210816,15051,SO45397,3578.27
312,20210809,20210821,20210816,15059,SO45398,3578.27
311,20210809,20210821,20210816,19598,SO45399,3578.27
313,20210810,20210822,20210817,14162,SO45400,3578.27
310,20210810,20210822,20210817,15058,SO45401,3578.27
344,20210810,20210822,20210817,11413,SO45402,3399.99
314,20210810,20210822,20210817,23114,SO45403,3578.27
310,20210810,20210822,20210817,11217,SO45404,3578.27
312,20210810,20210822,20210817,23209,SO45405,3578.27
351,20210810,20210822,20210817,25987,SO45406,3374.99
314,20210810,20210822,20210817,29285,SO45407,3578.27
314,20210810,20210822,20210817,29326,SO45408,3578.27
312,20210810,20210822,20210817,19612,SO45409,3578.27
310,20210811,20210823,20210818,14149,SO45410,3578.27
313,20210811,20210823,20210818,28197,SO45411,3578.27
310,20210811,20210823,20210818,23137,SO45412,3578.27
312,20210811,20210823,20210818,11191,SO45413,3578.27
330,20210811,20210823,20210818,18038,SO45414,699.0982
312,20210811,20210823,20210818,28092,SO45415,3578.27
310,20210811,20210823,20210818,28161,SO45416,3578.27
310,20210811,20210823,20210818,28620,SO45417,3578.27
311,20210811,20210823,20210818,19264,SO45418,3578.27
314,20210811,20210823,20210818,19555,SO45419,3578.27
313,20210811,20210823,20210818,19561,SO45420,3578.27
313,20210811,20210823,20210818,19576,SO45421,3578.27
310,20210812,20210824,20210819,28198,SO45422,3578.27
348,20210812,20210824,20210819,19997,SO45423,3374.99
311,20210812,20210824,20210819,28165,SO45424,3578.27
310,20210813,20210825,20210820,15056,SO45425,3578.27
312,20210813,20210825,20210820,14164,SO45426,3578.27
349,20210813,20210825,20210820,29481,SO45427,3374.99
346,20210813,20210825,20210820,11414,SO45428,3399.99
310,20210813,20210825,20210820,28129,SO45429,3578.27
312,20210813,20210825,20210820,28176,SO45430,3578.27
311,20210813,20210825,20210820,28013,SO45431,3578.27
312,20210814,20210826,20210821,14167,SO45432,3578.27
310,20210814,20210826,20210821,12547,SO45433,3578.27
311,20210814,20210826,20210821,11252,SO45434,3578.27
336,20210814,20210826,20210821,20562,SO45435,699.0982
312,20210814,20210826,20210821,28130,SO45436,3578.27
312,20210814,20210826,20210821,28169,SO45437,3578.27
310,20210814,20210826,20210821,29334,SO45438,3578.27
326,20210814,20210826,20210821,25823,SO45439,699.0982
312,20210815,20210827,20210822,14198,SO45440,3578.27
312,20210815,20210827,20210822,11216,SO45441,3578.27
314,20210815,20210827,20210822,29335,SO45442,3578.27
313,20210815,20210827,20210822,29350,SO45443,3578.27
310,20210815,20210827,20210822,19102,SO45444,3578.27
310,20210815,20210827,20210822,19105,SO45445,3578.27
345,20210816,20210828,20210823,25990,SO45446,3399.99
313,20210816,20210828,20210823,19558,SO45447,3578.27
324,20210816,20210828,20210823,25718,SO45448,699.0982
310,20210817,20210829,20210824,14189,SO45449,3578.27
312,20210817,20210829,20210824,28624,SO45450,3578.27
311,20210817,20210829,20210824,29279,SO45451,3578.27
314,20210817,20210829,20210824,19559,SO45452,3578.27
311,20210818,20210830,20210825,12549,SO45453,3578.27
312,20210818,20210830,20210825,23074,SO45454,3578.27
310,20210819,20210831,20210826,14163,SO45455,3578.27
312,20210819,20210831,20210826,23113,SO45456,3578.27
313,20210819,20210831,20210826,27752,SO45457,3578.27
311,20210819,20210831,20210826,19599,SO45458,3578.27
310,20210819,20210831,20210826,19605,SO45459,3578.27
334,20210819,20210831,20210826,25822,SO45460,699.0982
311,20210820,20210901,20210827,28646,SO45461,3578.27
310,20210820,20210901,20210827,28647,SO45462,3578.27
312,20210820,20210901,20210827,11171,SO45463,3578.27
314,20210820,20210901,20210827,19586,SO45464,3578.27
342,20210820,20210901,20210827,25819,SO45465,699.0982
311,20210821,20210902,20210828,19611,SO45466,3578.27
345,20210822,20210903,20210829,11422,SO45467,3399.99
311,20210822,20210903,20210829,23164,SO45468,3578.27
350,20210822,20210903,20210829,19989,SO45469,3374.99
312,20210822,20210903,20210829,28177,SO45470,3578.27
313,20210822,20210903,20210829,29280,SO45471,3578.27
313,20210822,20210903,20210829,19095,SO45472,3578.27
310,20210822,20210903,20210829,19592,SO45473,3578.27
310,20210822,20210903,20210829,19595,SO45474,3578.27
313,20210822,20210903,20210829,19601,SO45475,3578.27
314,20210822,20210903,20210829,19614,SO45476,3578.27
313,20210823,20210904,20210830,14160,SO45477,3578.27
313,20210823,20210904,20210830,29354,SO45478,3578.27
313,20210823,20210904,20210830,19099,SO45479,3578.27
313,20210823,20210904,20210830,19564,SO45480,3578.27
313,20210823,20210904,20210830,19563,SO45481,3578.27
310,20210824,20210905,20210831,12522,SO45482,3578.27
314,20210824,20210905,20210831,14181,SO45483,3578.27
313,20210824,20210905,20210831,23267,SO45484,3578.27
312,20210824,20210905,20210831,11257,SO45485,3578.27
324,20210824,20210905,20210831,14737,SO45486,699.0982
313,20210824,20210905,20210831,19556,SO45487,3578.27
311,20210824,20210905,20210831,19577,SO45488,3578.27
310,20210824,20210905,20210831,19602,SO45489,3578.27
313,20210824,20210905,20210831,22976,SO45490,3578.27
311,20210825,20210906,20210901,27672,SO45491,3578.27
330,20210825,20210906,20210901,19429,SO45492,699.0982
320,20210825,20210906,20210901,14731,SO45493,699.0982
310,20210825,20210906,20210901,19609,SO45494,3578.27
342,20210825,20210906,20210901,25821,SO45495,699.0982
314,20210826,20210907,20210902,29340,SO45496,3578.27
311,20210826,20210907,20210902,28354,SO45497,3578.27
312,20210826,20210907,20210902,28574,SO45498,3578.27
314,20210826,20210907,20210902,28626,SO45499,3578.27
312,20210826,20210907,20210902,11189,SO45500,3578.27
350,20210826,20210907,20210902,25993,SO45501,3374.99
314,20210826,20210907,20210902,28173,SO45502,3578.27
314,20210826,20210907,20210902,22995,SO45503,3578.27
340,20210826,20210907,20210902,14730,SO45504,699.0982
313,20210826,20210907,20210902,19593,SO45505,3578.27
311,20210826,20210907,20210902,19615,SO45506,3578.27
314,20210826,20210907,20210902,19616,SO45507,3578.27
310,20210827,20210908,20210903,12510,SO45508,3578.27
310,20210827,20210908,20210903,14148,SO45509,3578.27
310,20210827,20210908,20210903,22998,SO45510,3578.27
311,20210828,20210909,20210904,12523,SO45511,3578.27
312,20210828,20210909,20210904,11175,SO45512,3578.27
348,20210828,20210909,20210904,25996,SO45513,3374.99
314,20210828,20210909,20210904,28051,SO45514,3578.27
310,20210828,20210909,20210904,19557,SO45515,3578.27
310,20210829,20210910,20210905,14428,SO45580,3578.27
313,20210829,20210910,20210905,11263,SO45581,3578.27
312,20210829,20210910,20210905,28656,SO45582,3578.27
311,20210829,20210910,20210905,11274,SO45583,3578.27
336,20210829,20210910,20210905,25828,SO45584,699.0982
351,20210829,20210910,20210905,11905,SO45585,3374.99
311,20210830,20210911,20210906,12613,SO45586,3578.27
310,20210830,20210911,20210906,11531,SO45587,3578.27
313,20210830,20210911,20210906,11275,SO45588,3578.27
314,20210830,20210911,20210906,19784,SO45589,3578.27
311,20210830,20210911,20210906,19763,SO45590,3578.27
326,20210830,20210911,20210906,25831,SO45591,699.0982
345,20210830,20210911,20210906,11897,SO45592,3399.99
310,20210831,20210912,20210907,15118,SO45593,3578.27
312,20210831,20210912,20210907,11282,SO45594,3578.27
314,20210831,20210912,20210907,11515,SO45595,3578.27
332,20210831,20210912,20210907,20564,SO45596,699.0982
328,20210831,20210912,20210907,14740,SO45597,699.0982
340,20210831,20210912,20210907,14744,SO45598,699.0982
312,20210831,20210912,20210907,19794,SO45599,3578.27
313,20210831,20210912,20210907,19628,SO45600,3578.27
348,20210831,20210912,20210907,11893,SO45601,3374.99
312,20210901,20210913,20210908,12607,SO45602,3578.27
312,20210901,20210913,20210908,11296,SO45603,3578.27
314,20210901,20210913,20210908,11317,SO45604,3578.27
311,20210901,20210913,20210908,11626,SO45605,3578.27
312,20210901,20210913,20210908,19967,SO45606,3578.27
330,20210901,20210913,20210908,25830,SO45607,699.0982
349,20210901,20210913,20210908,11896,SO45608,3374.99
311,20210901,20210913,20210908,14774,SO45609,3578.27
310,20210902,20210914,20210909,11303,SO45610,3578.27
310,20210902,20210914,20210909,11535,SO45611,3578.27
312,20210902,20210914,20210909,14795,SO45612,3578.27
314,20210903,20210915,20210910,11522,SO45613,3578.27
312,20210903,20210915,20210910,23385,SO45614,3578.27
342,20210903,20210915,20210910,18137,SO45615,699.0982
314,20210903,20210915,20210910,14800,SO45616,3578.27
311,20210903,20210915,20210910,15354,SO45617,3578.27
311,20210903,20210915,20210910,12618,SO45618,3578.27
311,20210903,20210915,20210910,19787,SO45619,3578.27
314,20210903,20210915,20210910,19951,SO45620,3578.27
346,20210903,20210915,20210910,11768,SO45621,3399.99
344,20210904,20210916,20210911,28470,SO45622,3399.99
311,20210904,20210916,20210911,14769,SO45623,3578.27
313,20210904,20210916,20210911,11291,SO45624,3578.27
314,20210904,20210916,20210911,11307,SO45625,3578.27
310,20210904,20210916,20210911,11259,SO45626,3578.27
324,20210904,20210916,20210911,18039,SO45627,699.0982
314,20210904,20210916,20210911,19795,SO45628,3578.27
347,20210904,20210916,20210911,11892,SO45629,3399.99
351,20210904,20210916,20210911,11899,SO45630,3374.99
350,20210905,20210917,20210912,11237,SO45631,3374.99
314,20210905,20210917,20210912,14775,SO45632,3578.27
351,20210905,20210917,20210912,26011,SO45633,3374.99
314,20210905,20210917,20210912,19766,SO45634,3578.27
313,20210906,20210918,20210913,23351,SO45635,3578.27
311,20210906,20210918,20210913,11302,SO45636,3578.27
314,20210906,20210918,20210913,11525,SO45637,3578.27
324,20210906,20210918,20210913,14746,SO45638,699.0982
311,20210906,20210918,20210913,19782,SO45639,3578.27
311,20210906,20210918,20210913,19964,SO45640,3578.27
311,20210907,20210919,20210914,23306,SO45641,3578.27
313,20210907,20210919,20210914,11623,SO45642,3578.27
310,20210908,20210920,20210915,14541,SO45643,3578.27
350,20210908,20210920,20210915,28458,SO45644,3374.99
351,20210908,20210920,20210915,11482,SO45645,3374.99
312,20210908,20210920,20210915,11289,SO45646,3578.27
347,20210908,20210920,20210915,25997,SO45647,3399.99
312,20210908,20210920,20210915,19791,SO45648,3578.27
310,20210909,20210921,20210916,11319,SO45649,3578.27
312,20210909,20210921,20210916,28652,SO45650,3578.27
311,20210909,20210921,20210916,19771,SO45651,3578.27
334,20210909,20210921,20210916,25826,SO45652,699.0982
347,20210909,20210921,20210916,11764,SO45653,3399.99
348,20210910,20210922,20210917,28478,SO45654,3374.99
312,20210910,20210922,20210917,11323,SO45655,3578.27
313,20210910,20210922,20210917,11617,SO45656,3578.27
311,20210910,20210922,20210917,11266,SO45657,3578.27
312,20210910,20210922,20210917,11270,SO45658,3578.27
349,20210910,20210922,20210917,26003,SO45659,3374.99
312,20210910,20210922,20210917,19797,SO45660,3578.27
342,20210910,20210922,20210917,25827,SO45661,699.0982
350,20210910,20210922,20210917,11906,SO45662,3374.99
347,20210910,20210922,20210917,11901,SO45663,3399.99
312,20210911,20210923,20210918,14713,SO45664,3578.27
346,20210911,20210923,20210918,26004,SO45665,3399.99
326,20210911,20210923,20210918,14738,SO45666,699.0982
314,20210911,20210923,20210918,19957,SO45667,3578.27
312,20210912,20210924,20210919,11298,SO45668,3578.27
314,20210912,20210924,20210919,11528,SO45669,3578.27
310,20210912,20210924,20210919,11541,SO45670,3578.27
312,20210912,20210924,20210919,11628,SO45671,3578.27
340,20210912,20210924,20210919,19438,SO45672,699.0982
312,20210912,20210924,20210919,19790,SO45673,3578.27
314,20210912,20210924,20210919,19948,SO45674,3578.27
340,20210912,20210924,20210919,25829,SO45675,699.0982
349,20210912,20210924,20210919,11765,SO45676,3374.99
348,20210912,20210924,20210919,11895,SO45677,3374.99
313,20210913,20210925,20210920,11281,SO45678,3578.27
314,20210913,20210925,20210920,11540,SO45679,3578.27
310,20210913,20210925,20210920,23283,SO45680,3578.27
314,20210913,20210925,20210920,19789,SO45681,3578.27
312,20210913,20210925,20210920,19950,SO45682,3578.27
311,20210914,20210926,20210921,14709,SO45683,3578.27
345,20210914,20210926,20210921,11485,SO45684,3399.99
322,20210914,20210926,20210921,18132,SO45685,699.0982
346,20210914,20210926,20210921,25998,SO45686,3399.99
344,20210914,20210926,20210921,26005,SO45687,3399.99
320,20210914,20210926,20210921,14741,SO45688,699.0982
312,20210914,20210926,20210921,19773,SO45689,3578.27
310,20210914,20210926,20210921,19958,SO45690,3578.27
344,20210914,20210926,20210921,11898,SO45691,3399.99
313,20210915,20210927,20210922,14425,SO45692,3578.27
313,20210915,20210927,20210922,15083,SO45693,3578.27
312,20210915,20210927,20210922,15097,SO45694,3578.27
311,20210915,20210927,20210922,11292,SO45695,3578.27
314,20210915,20210927,20210922,11326,SO45696,3578.27
314,20210915,20210927,20210922,11516,SO45697,3578.27
326,20210915,20210927,20210922,14747,SO45698,699.0982
336,20210915,20210927,20210922,14750,SO45699,699.0982
310,20210916,20210928,20210923,11278,SO45700,3578.27
311,20210916,20210928,20210923,11538,SO45701,3578.27
320,20210916,20210928,20210923,18131,SO45702,699.0982
310,20210916,20210928,20210923,19947,SO45703,3578.27
312,20210917,20210929,20210924,14772,SO45704,3578.27
311,20210917,20210929,20210924,23378,SO45705,3578.27
313,20210917,20210929,20210924,11267,SO45706,3578.27
345,20210917,20210929,20210924,11904,SO45707,3399.99
313,20210917,20210929,20210924,19765,SO45708,3578.27
313,20210917,20210929,20210924,19793,SO45709,3578.27
310,20210917,20210929,20210924,19963,SO45710,3578.27
313,20210917,20210929,20210924,19621,SO45711,3578.27
346,20210917,20210929,20210924,11767,SO45712,3399.99
314,20210918,20210930,20210925,15088,SO45713,3578.27
312,20210918,20210930,20210925,11534,SO45714,3578.27
310,20210918,20210930,20210925,19770,SO45715,3578.27
310,20210918,20210930,20210925,19783,SO45716,3578.27
310,20210919,20211001,20210926,11325,SO45717,3578.27
311,20210919,20211001,20210926,11272,SO45718,3578.27
350,20210919,20211001,20210926,20000,SO45719,3374.99
313,20210919,20211001,20210926,19653,SO45720,3578.27
345,20210919,20211001,20210926,11766,SO45721,3399.99
351,20210919,20211001,20210926,11908,SO45722,3374.99
311,20210920,20211002,20210927,11290,SO45723,3578.27
312,20210920,20211002,20210927,12620,SO45724,3578.27
312,20210920,20211002,20210927,14789,SO45725,3578.27
313,20210920,20211002,20210927,12614,SO45726,3578.27
350,20210920,20211002,20210927,11909,SO45727,3374.99
313,20210921,20211003,20210928,14426,SO45728,3578.27
313,20210921,20211003,20210928,15087,SO45729,3578.27
350,20210921,20211003,20210928,28471,SO45730,3374.99
310,20210921,20211003,20210928,11286,SO45731,3578.27
311,20210921,20211003,20210928,11537,SO45732,3578.27
311,20210921,20211003,20210928,11624,SO45733,3578.27
314,20210921,20211003,20210928,11630,SO45734,3578.27
314,20210921,20211003,20210928,19792,SO45735,3578.27
310,20210921,20211003,20210928,19960,SO45736,3578.27
311,20210921,20211003,20210928,19965,SO45737,3578.27
346,20210921,20211003,20210928,11900,SO45738,3399.99
348,20210921,20211003,20210928,11903,SO45739,3374.99
314,20210922,20211004,20210929,19786,SO45740,3578.27
314,20210922,20211004,20210929,19788,SO45741,3578.27
312,20210922,20211004,20210929,19620,SO45742,3578.27
313,20210922,20211004,20210929,19631,SO45743,3578.27
351,20210922,20211004,20210929,11894,SO45744,3374.99
312,20210923,20211005,20210930,15089,SO45745,3578.27
312,20210923,20211005,20210930,23376,SO45746,3578.27
314,20210923,20211005,20210930,11539,SO45747,3578.27
332,20210923,20211005,20210930,18046,SO45748,699.0982
311,20210923,20211005,20210930,14797,SO45749,3578.27
345,20210923,20211005,20210930,26001,SO45750,3399.99
340,20210923,20211005,20210930,14739,SO45751,699.0982
314,20210923,20211005,20210930,19772,SO45752,3578.27
311,20210923,20211005,20210930,19966,SO45753,3578.27
